"created_at","modified_at","id","pincode","district","country","idirect_state","cersai_state"
"","",399,"689590","ALAPPUZHA","INDIA","KERALA","KL"
"","",400,"689595","ALAPPUZHA","INDIA","KERALA","KL"
"","",401,"689622","ALAPPUZHA","INDIA","KERALA","KL"
"","",402,"689623","ALAPPUZHA","INDIA","KERALA","KL"
"","",403,"689624","ALAPPUZHA","INDIA","KERALA","KL"
"","",404,"689627","ALAPPUZHA","INDIA","KERALA","KL"
"","",405,"689620","ALAPPUZHA","INDIA","KERALA","KL"
"","",406,"690551","ALAPPUZHA","INDIA","KERALA","KL"
"","",407,"690554","ALAPPUZHA","INDIA","KERALA","KL"
"","",408,"690557","ALAPPUZHA","INDIA","KERALA","KL"
"","",409,"690566","ALAPPUZHA","INDIA","KERALA","KL"
"","",410,"690570","ALAPPUZHA","INDIA","KERALA","KL"
"","",411,"688544","ALAPPUZHA","INDIA","KERALA","KL"
"","",412,"688549","ALAPPUZHA","INDIA","KERALA","KL"
"","",413,"688565","ALAPPUZHA","INDIA","KERALA","KL"
"","",414,"688581","ALAPPUZHA","INDIA","KERALA","KL"
"","",415,"688584","ALAPPUZHA","INDIA","KERALA","KL"
"","",416,"689576","ALAPPUZHA","INDIA","KERALA","KL"
"","",417,"689579","ALAPPUZHA","INDIA","KERALA","KL"
"","",418,"690102","ALAPPUZHA","INDIA","KERALA","KL"
"","",419,"690103","ALAPPUZHA","INDIA","KERALA","KL"
"","",420,"690104","ALAPPUZHA","INDIA","KERALA","KL"
"","",421,"690105","ALAPPUZHA","INDIA","KERALA","KL"
"","",422,"690106","ALAPPUZHA","INDIA","KERALA","KL"
"","",423,"690107","ALAPPUZHA","INDIA","KERALA","KL"
"","",424,"690108","ALAPPUZHA","INDIA","KERALA","KL"
"","",425,"690110","ALAPPUZHA","INDIA","KERALA","KL"
"","",426,"690501","ALAPPUZHA","INDIA","KERALA","KL"
"","",427,"690502","ALAPPUZHA","INDIA","KERALA","KL"
"","",428,"690503","ALAPPUZHA","INDIA","KERALA","KL"
"","",429,"690504","ALAPPUZHA","INDIA","KERALA","KL"
"","",430,"690505","ALAPPUZHA","INDIA","KERALA","KL"
"","",431,"690506","ALAPPUZHA","INDIA","KERALA","KL"
"","",432,"690507","ALAPPUZHA","INDIA","KERALA","KL"
"","",433,"690508","ALAPPUZHA","INDIA","KERALA","KL"
"","",434,"690509","ALAPPUZHA","INDIA","KERALA","KL"
"","",435,"690510","ALAPPUZHA","INDIA","KERALA","KL"
"","",436,"690511","ALAPPUZHA","INDIA","KERALA","KL"
"","",437,"690512","ALAPPUZHA","INDIA","KERALA","KL"
"","",438,"690513","ALAPPUZHA","INDIA","KERALA","KL"
"","",439,"690515","ALAPPUZHA","INDIA","KERALA","KL"
"","",440,"690516","ALAPPUZHA","INDIA","KERALA","KL"
"","",441,"690517","ALAPPUZHA","INDIA","KERALA","KL"
"","",442,"690527","ALAPPUZHA","INDIA","KERALA","KL"
"","",443,"690529","ALAPPUZHA","INDIA","KERALA","KL"
"","",444,"690530","ALAPPUZHA","INDIA","KERALA","KL"
"","",445,"690532","ALAPPUZHA","INDIA","KERALA","KL"
"","",446,"690533","ALAPPUZHA","INDIA","KERALA","KL"
"","",447,"690534","ALAPPUZHA","INDIA","KERALA","KL"
"","",448,"690535","ALAPPUZHA","INDIA","KERALA","KL"
"","",449,"690531","ALAPPUZHA","INDIA","KERALA","KL"
"","",450,"690537","ALAPPUZHA","INDIA","KERALA","KL"
"","",451,"690550","ALAPPUZHA","INDIA","KERALA","KL"
"","",452,"690560","ALAPPUZHA","INDIA","KERALA","KL"
"","",453,"690514","ALAPPUZHA","INDIA","KERALA","KL"
"","",454,"688543","ALAPPUZHA","INDIA","KERALA","KL"
"","",455,"688548","ALAPPUZHA","INDIA","KERALA","KL"
"","",456,"688552","ALAPPUZHA","INDIA","KERALA","KL"
"","",457,"688554","ALAPPUZHA","INDIA","KERALA","KL"
"","",458,"688564","ALAPPUZHA","INDIA","KERALA","KL"
"","",459,"688566","ALAPPUZHA","INDIA","KERALA","KL"
"","",460,"688587","ALAPPUZHA","INDIA","KERALA","KL"
"","",461,"689125","ALAPPUZHA","INDIA","KERALA","KL"
"","",462,"689575","ALAPPUZHA","INDIA","KERALA","KL"
"","",463,"689577","ALAPPUZHA","INDIA","KERALA","KL"
"","",464,"689598","ALAPPUZHA","INDIA","KERALA","KL"
"","",465,"689722","ALAPPUZHA","INDIA","KERALA","KL"
"","",466,"690109","ALAPPUZHA","INDIA","KERALA","KL"
"","",467,"690553","ALAPPUZHA","INDIA","KERALA","KL"
"","",468,"690555","ALAPPUZHA","INDIA","KERALA","KL"
"","",469,"690556","ALAPPUZHA","INDIA","KERALA","KL"
"","",470,"690563","ALAPPUZHA","INDIA","KERALA","KL"
"","",471,"688542","ALAPPUZHA","INDIA","KERALA","KL"
"","",472,"688558","ALAPPUZHA","INDIA","KERALA","KL"
"","",473,"688583","ALAPPUZHA","INDIA","KERALA","KL"
"","",474,"689519","ALAPPUZHA","INDIA","KERALA","KL"
"","",475,"686534","ALAPPUZHA","INDIA","KERALA","KL"
"","",476,"688001","ALAPPUZHA","INDIA","KERALA","KL"
"","",477,"688003","ALAPPUZHA","INDIA","KERALA","KL"
"","",478,"688004","ALAPPUZHA","INDIA","KERALA","KL"
"","",479,"688005","ALAPPUZHA","INDIA","KERALA","KL"
"","",480,"688006","ALAPPUZHA","INDIA","KERALA","KL"
"","",481,"688007","ALAPPUZHA","INDIA","KERALA","KL"
"","",482,"688008","ALAPPUZHA","INDIA","KERALA","KL"
"","",483,"688009","ALAPPUZHA","INDIA","KERALA","KL"
"","",484,"688011","ALAPPUZHA","INDIA","KERALA","KL"
"","",485,"688012","ALAPPUZHA","INDIA","KERALA","KL"
"","",486,"688013","ALAPPUZHA","INDIA","KERALA","KL"
"","",487,"688014","ALAPPUZHA","INDIA","KERALA","KL"
"","",488,"688501","ALAPPUZHA","INDIA","KERALA","KL"
"","",489,"688502","ALAPPUZHA","INDIA","KERALA","KL"
"","",490,"688503","ALAPPUZHA","INDIA","KERALA","KL"
"","",491,"688504","ALAPPUZHA","INDIA","KERALA","KL"
"","",492,"688505","ALAPPUZHA","INDIA","KERALA","KL"
"","",493,"688506","ALAPPUZHA","INDIA","KERALA","KL"
"","",494,"688521","ALAPPUZHA","INDIA","KERALA","KL"
"","",495,"688522","ALAPPUZHA","INDIA","KERALA","KL"
"","",496,"688523","ALAPPUZHA","INDIA","KERALA","KL"
"","",497,"688524","ALAPPUZHA","INDIA","KERALA","KL"
"","",498,"688525","ALAPPUZHA","INDIA","KERALA","KL"
"","",499,"688526","ALAPPUZHA","INDIA","KERALA","KL"
"","",500,"688527","ALAPPUZHA","INDIA","KERALA","KL"
"","",501,"688528","ALAPPUZHA","INDIA","KERALA","KL"
"","",502,"688529","ALAPPUZHA","INDIA","KERALA","KL"
"","",503,"688530","ALAPPUZHA","INDIA","KERALA","KL"
"","",504,"688531","ALAPPUZHA","INDIA","KERALA","KL"
"","",505,"688532","ALAPPUZHA","INDIA","KERALA","KL"
"","",506,"688533","ALAPPUZHA","INDIA","KERALA","KL"
"","",507,"688534","ALAPPUZHA","INDIA","KERALA","KL"
"","",508,"688535","ALAPPUZHA","INDIA","KERALA","KL"
"","",509,"688536","ALAPPUZHA","INDIA","KERALA","KL"
"","",510,"688537","ALAPPUZHA","INDIA","KERALA","KL"
"","",511,"688538","ALAPPUZHA","INDIA","KERALA","KL"
"","",512,"688539","ALAPPUZHA","INDIA","KERALA","KL"
"","",513,"688540","ALAPPUZHA","INDIA","KERALA","KL"
"","",514,"688541","ALAPPUZHA","INDIA","KERALA","KL"
"","",515,"688555","ALAPPUZHA","INDIA","KERALA","KL"
"","",516,"688562","ALAPPUZHA","INDIA","KERALA","KL"
"","",517,"688570","ALAPPUZHA","INDIA","KERALA","KL"
"","",518,"688582","ALAPPUZHA","INDIA","KERALA","KL"
"","",519,"689109","ALAPPUZHA","INDIA","KERALA","KL"
"","",520,"689122","ALAPPUZHA","INDIA","KERALA","KL"
"","",521,"689123","ALAPPUZHA","INDIA","KERALA","KL"
"","",522,"689124","ALAPPUZHA","INDIA","KERALA","KL"
"","",523,"689126","ALAPPUZHA","INDIA","KERALA","KL"
"","",524,"689504","ALAPPUZHA","INDIA","KERALA","KL"
"","",525,"689505","ALAPPUZHA","INDIA","KERALA","KL"
"","",526,"689509","ALAPPUZHA","INDIA","KERALA","KL"
"","",527,"689510","ALAPPUZHA","INDIA","KERALA","KL"
"","",528,"689511","ALAPPUZHA","INDIA","KERALA","KL"
"","",529,"689520","ALAPPUZHA","INDIA","KERALA","KL"
"","",530,"689121","ALAPPUZHA","INDIA","KERALA","KL"
"","",531,"204106","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",532,"285001","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",533,"202150","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",534,"262907","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",535,"202121","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",536,"202031","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",537,"202120","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",538,"246761","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",539,"202151","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",540,"202002","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",541,"202122","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",542,"202123","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",543,"202124","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",544,"202125","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",545,"202126","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",546,"202127","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",547,"202128","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",548,"202129","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",549,"202130","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",550,"202131","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",551,"202132","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",552,"202133","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",553,"202134","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",554,"202135","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",555,"202136","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",556,"202137","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",557,"202138","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",558,"202140","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",559,"202141","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",560,"202142","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",561,"202143","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",562,"202145","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",563,"202146","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",564,"202155","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",565,"202165","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",566,"202170","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",567,"202280","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",568,"202281","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",569,"202282","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",570,"202225","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",571,"203124","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",572,"202118","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",573,"202704","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",574,"201165","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",575,"202001","ALIGARH","INDIA","UTTAR PRADESH","UP"
"","",576,"736122","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",577,"736123","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",578,"736201","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",579,"736202","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",580,"736203","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",581,"736204","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",582,"736205","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",583,"736206","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",584,"736208","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",585,"735204","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",586,"735208","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",587,"735214","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",588,"735215","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",589,"735217","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",590,"735220","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",591,"735226","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",592,"735227","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",593,"735213","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",594,"736182","ALIPURDUAR","INDIA","WEST BENGAL","WB"
"","",595,"457882","ALIRAJPUR","INDIA","MADHYA PRADESH","MP"
"","",596,"457885","ALIRAJPUR","INDIA","MADHYA PRADESH","MP"
"","",597,"457887","ALIRAJPUR","INDIA","MADHYA PRADESH","MP"
"","",598,"457888","ALIRAJPUR","INDIA","MADHYA PRADESH","MP"
"","",599,"457990","ALIRAJPUR","INDIA","MADHYA PRADESH","MP"
"","",600,"457893","ALIRAJPUR","INDIA","MADHYA PRADESH","MP"
"","",601,"211201","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",602,"228411","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",603,"212403","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",604,"221509","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",605,"229431","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",606,"211009","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",607,"210010","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",608,"211205","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",609,"211503","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",610,"212304","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",611,"216305","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",612,"212406","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",613,"212407","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",614,"212420","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",615,"212501","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",616,"213204","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",617,"212208","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",618,"229711","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",619,"212401","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",620,"213210","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",621,"213306","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",622,"216306","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",623,"221506","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",624,"221808","ALLAHABAD","INDIA","UTTAR PRADESH","UP"
"","",625,"263678","ALMORA","INDIA","UTTARAKHAND","UA"
"","",626,"244515","ALMORA","INDIA","UTTARAKHAND","UA"
"","",627,"262574","ALMORA","INDIA","UTTARAKHAND","UA"
"","",628,"263668","ALMORA","INDIA","UTTARAKHAND","UA"
"","",629,"263776","ALMORA","INDIA","UTTARAKHAND","UA"
"","",630,"263654","ALMORA","INDIA","UTTARAKHAND","UA"
"","",631,"263686","ALMORA","INDIA","UTTARAKHAND","UA"
"","",632,"269662","ALMORA","INDIA","UTTARAKHAND","UA"
"","",633,"244577","ALMORA","INDIA","UTTARAKHAND","UA"
"","",634,"263601","ALMORA","INDIA","UTTARAKHAND","UA"
"","",635,"263671","ALMORA","INDIA","UTTARAKHAND","UA"
"","",636,"263677","ALMORA","INDIA","UTTARAKHAND","UA"
"","",637,"263684","ALMORA","INDIA","UTTARAKHAND","UA"
"","",638,"263689","ALMORA","INDIA","UTTARAKHAND","UA"
"","",639,"268675","ALMORA","INDIA","UTTARAKHAND","UA"
"","",640,"263604","ALMORA","INDIA","UTTARAKHAND","UA"
"","",641,"244115","ALMORA","INDIA","UTTARAKHAND","UA"
"","",642,"262626","ALMORA","INDIA","UTTARAKHAND","UA"
"","",643,"262665","ALMORA","INDIA","UTTARAKHAND","UA"
"","",644,"262836","ALMORA","INDIA","UTTARAKHAND","UA"
"","",645,"263627","ALMORA","INDIA","UTTARAKHAND","UA"
"","",646,"263657","ALMORA","INDIA","UTTARAKHAND","UA"
"","",647,"263662","ALMORA","INDIA","UTTARAKHAND","UA"
"","",648,"263675","ALMORA","INDIA","UTTARAKHAND","UA"
"","",649,"263681","ALMORA","INDIA","UTTARAKHAND","UA"
"","",650,"263683","ALMORA","INDIA","UTTARAKHAND","UA"
"","",651,"263687","ALMORA","INDIA","UTTARAKHAND","UA"
"","",652,"266367","ALMORA","INDIA","UTTARAKHAND","UA"
"","",653,"267636","ALMORA","INDIA","UTTARAKHAND","UA"
"","",654,"244517","ALMORA","INDIA","UTTARAKHAND","UA"
"","",655,"263621","ALMORA","INDIA","UTTARAKHAND","UA"
"","",656,"263622","ALMORA","INDIA","UTTARAKHAND","UA"
"","",657,"263623","ALMORA","INDIA","UTTARAKHAND","UA"
"","",658,"263624","ALMORA","INDIA","UTTARAKHAND","UA"
"","",659,"263625","ALMORA","INDIA","UTTARAKHAND","UA"
"","",660,"263626","ALMORA","INDIA","UTTARAKHAND","UA"
"","",661,"263629","ALMORA","INDIA","UTTARAKHAND","UA"
"","",662,"263636","ALMORA","INDIA","UTTARAKHAND","UA"
"","",663,"263637","ALMORA","INDIA","UTTARAKHAND","UA"
"","",664,"263638","ALMORA","INDIA","UTTARAKHAND","UA"
"","",665,"263643","ALMORA","INDIA","UTTARAKHAND","UA"
"","",666,"263645","ALMORA","INDIA","UTTARAKHAND","UA"
"","",667,"263646","ALMORA","INDIA","UTTARAKHAND","UA"
"","",668,"263651","ALMORA","INDIA","UTTARAKHAND","UA"
"","",669,"263652","ALMORA","INDIA","UTTARAKHAND","UA"
"","",670,"263653","ALMORA","INDIA","UTTARAKHAND","UA"
"","",671,"263655","ALMORA","INDIA","UTTARAKHAND","UA"
"","",672,"263656","ALMORA","INDIA","UTTARAKHAND","UA"
"","",673,"263658","ALMORA","INDIA","UTTARAKHAND","UA"
"","",674,"263659","ALMORA","INDIA","UTTARAKHAND","UA"
"","",675,"263660","ALMORA","INDIA","UTTARAKHAND","UA"
"","",676,"263661","ALMORA","INDIA","UTTARAKHAND","UA"
"","",677,"263663","ALMORA","INDIA","UTTARAKHAND","UA"
"","",678,"263664","ALMORA","INDIA","UTTARAKHAND","UA"
"","",679,"263665","ALMORA","INDIA","UTTARAKHAND","UA"
"","",680,"263667","ALMORA","INDIA","UTTARAKHAND","UA"
"","",681,"263676","ALMORA","INDIA","UTTARAKHAND","UA"
"","",682,"263680","ALMORA","INDIA","UTTARAKHAND","UA"
"","",683,"301032","ALWAR","INDIA","RAJASTHAN","RJ"
"","",684,"301026","ALWAR","INDIA","RAJASTHAN","RJ"
"","",685,"301402","ALWAR","INDIA","RAJASTHAN","RJ"
"","",686,"301407","ALWAR","INDIA","RAJASTHAN","RJ"
"","",687,"301412","ALWAR","INDIA","RAJASTHAN","RJ"
"","",688,"301427","ALWAR","INDIA","RAJASTHAN","RJ"
"","",689,"301704","ALWAR","INDIA","RAJASTHAN","RJ"
"","",690,"301713","ALWAR","INDIA","RAJASTHAN","RJ"
"","",691,"301019","ALWAR","INDIA","RAJASTHAN","RJ"
"","",692,"301029","ALWAR","INDIA","RAJASTHAN","RJ"
"","",693,"301042","ALWAR","INDIA","RAJASTHAN","RJ"
"","",694,"301424","ALWAR","INDIA","RAJASTHAN","RJ"
"","",695,"321633","ALWAR","INDIA","RAJASTHAN","RJ"
"","",696,"301001","ALWAR","INDIA","RAJASTHAN","RJ"
"","",697,"301010","ALWAR","INDIA","RAJASTHAN","RJ"
"","",698,"301017","ALWAR","INDIA","RAJASTHAN","RJ"
"","",699,"301705","ALWAR","INDIA","RAJASTHAN","RJ"
"","",700,"321605","ALWAR","INDIA","RAJASTHAN","RJ"
"","",701,"321606","ALWAR","INDIA","RAJASTHAN","RJ"
"","",702,"321607","ALWAR","INDIA","RAJASTHAN","RJ"
"","",703,"301419","ALWAR","INDIA","RAJASTHAN","RJ"
"","",704,"321006","ALWAR","INDIA","RAJASTHAN","RJ"
"","",705,"301712","ALWAR","INDIA","RAJASTHAN","RJ"
"","",706,"301043","ALWAR","INDIA","RAJASTHAN","RJ"
"","",707,"301002","ALWAR","INDIA","RAJASTHAN","RJ"
"","",708,"301018","ALWAR","INDIA","RAJASTHAN","RJ"
"","",709,"301020","ALWAR","INDIA","RAJASTHAN","RJ"
"","",710,"301021","ALWAR","INDIA","RAJASTHAN","RJ"
"","",711,"301022","ALWAR","INDIA","RAJASTHAN","RJ"
"","",712,"301023","ALWAR","INDIA","RAJASTHAN","RJ"
"","",713,"301024","ALWAR","INDIA","RAJASTHAN","RJ"
"","",714,"301025","ALWAR","INDIA","RAJASTHAN","RJ"
"","",715,"301027","ALWAR","INDIA","RAJASTHAN","RJ"
"","",716,"301028","ALWAR","INDIA","RAJASTHAN","RJ"
"","",717,"301030","ALWAR","INDIA","RAJASTHAN","RJ"
"","",718,"301035","ALWAR","INDIA","RAJASTHAN","RJ"
"","",719,"301401","ALWAR","INDIA","RAJASTHAN","RJ"
"","",720,"301403","ALWAR","INDIA","RAJASTHAN","RJ"
"","",721,"301404","ALWAR","INDIA","RAJASTHAN","RJ"
"","",722,"301405","ALWAR","INDIA","RAJASTHAN","RJ"
"","",723,"301406","ALWAR","INDIA","RAJASTHAN","RJ"
"","",724,"301408","ALWAR","INDIA","RAJASTHAN","RJ"
"","",725,"301409","ALWAR","INDIA","RAJASTHAN","RJ"
"","",726,"301410","ALWAR","INDIA","RAJASTHAN","RJ"
"","",727,"301411","ALWAR","INDIA","RAJASTHAN","RJ"
"","",728,"301413","ALWAR","INDIA","RAJASTHAN","RJ"
"","",729,"301414","ALWAR","INDIA","RAJASTHAN","RJ"
"","",730,"301415","ALWAR","INDIA","RAJASTHAN","RJ"
"","",731,"301416","ALWAR","INDIA","RAJASTHAN","RJ"
"","",732,"301604","ALWAR","INDIA","RAJASTHAN","RJ"
"","",733,"301701","ALWAR","INDIA","RAJASTHAN","RJ"
"","",734,"301702","ALWAR","INDIA","RAJASTHAN","RJ"
"","",735,"301703","ALWAR","INDIA","RAJASTHAN","RJ"
"","",736,"301706","ALWAR","INDIA","RAJASTHAN","RJ"
"","",737,"301707","ALWAR","INDIA","RAJASTHAN","RJ"
"","",738,"301708","ALWAR","INDIA","RAJASTHAN","RJ"
"","",739,"301709","ALWAR","INDIA","RAJASTHAN","RJ"
"","",740,"301714","ALWAR","INDIA","RAJASTHAN","RJ"
"","",741,"301031","ALWAR","INDIA","RAJASTHAN","RJ"
"","",742,"301033","ALWAR","INDIA","RAJASTHAN","RJ"
"","",743,"301034","ALWAR","INDIA","RAJASTHAN","RJ"
"","",744,"301036","ALWAR","INDIA","RAJASTHAN","RJ"
"","",745,"301417","ALWAR","INDIA","RAJASTHAN","RJ"
"","",746,"301418","ALWAR","INDIA","RAJASTHAN","RJ"
"","",747,"301426","ALWAR","INDIA","RAJASTHAN","RJ"
"","",748,"134202","AMBALA","INDIA","HARYANA","HR"
"","",749,"134201","AMBALA","INDIA","HARYANA","HR"
"","",750,"134002","AMBALA","INDIA","HARYANA","HR"
"","",751,"135203","AMBALA","INDIA","HARYANA","HR"
"","",752,"133008","AMBALA","INDIA","HARYANA","HR"
"","",753,"133104","AMBALA","INDIA","HARYANA","HR"
"","",754,"133207","AMBALA","INDIA","HARYANA","HR"
"","",755,"134008","AMBALA","INDIA","HARYANA","HR"
"","",756,"134203","AMBALA","INDIA","HARYANA","HR"
"","",757,"133202","AMBALA","INDIA","HARYANA","HR"
"","",758,"133001","AMBALA","INDIA","HARYANA","HR"
"","",759,"133004","AMBALA","INDIA","HARYANA","HR"
"","",760,"133005","AMBALA","INDIA","HARYANA","HR"
"","",761,"133006","AMBALA","INDIA","HARYANA","HR"
"","",762,"133010","AMBALA","INDIA","HARYANA","HR"
"","",763,"133101","AMBALA","INDIA","HARYANA","HR"
"","",764,"133102","AMBALA","INDIA","HARYANA","HR"
"","",765,"133201","AMBALA","INDIA","HARYANA","HR"
"","",766,"133203","AMBALA","INDIA","HARYANA","HR"
"","",767,"133205","AMBALA","INDIA","HARYANA","HR"
"","",768,"134003","AMBALA","INDIA","HARYANA","HR"
"","",769,"134005","AMBALA","INDIA","HARYANA","HR"
"","",770,"134007","AMBALA","INDIA","HARYANA","HR"
"","",771,"133002","AMBALA","INDIA","HARYANA","HR"
"","",772,"133003","AMBALA","INDIA","HARYANA","HR"
"","",773,"133105","AMBALA","INDIA","HARYANA","HR"
"","",774,"134004","AMBALA","INDIA","HARYANA","HR"
"","",775,"134012","AMBALA","INDIA","HARYANA","HR"
"","",776,"133021","AMBALA","INDIA","HARYANA","HR"
"","",777,"134011","AMBALA","INDIA","HARYANA","HR"
"","",778,"224461","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",779,"224949","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",780,"224109","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",781,"224486","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",782,"224247","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",783,"224187","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",784,"224221","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",785,"222420","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",786,"222747","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",787,"224110","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",788,"224140","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",789,"224142","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",790,"224415","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",791,"224449","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",792,"224718","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",793,"224727","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",794,"224745","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",795,"224131","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",796,"224330","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",797,"224835","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",798,"224156","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",799,"224193","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",800,"224212","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",801,"224216","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH","UP"
